mz,diff,reference,formula,formula_isotopefree,formula_ion,homseries,totalc,H.C,O.C,C,H,O,N,S,P,Cl,Na,C13
885.2093104,0.2084942,886.2167716,C_41 H_42 O_22,C41H42O22,C_41 H_41 O_22,270,41,1.024,0.537,41,42,22,0,0,0,0,0,0
885.245326,0.6257539,886.253157,C_42 H_46 O_21,C42H46O21,C_42 H_45 O_21,278,42,1.095,0.5,42,46,21,0,0,0,0,0,0
885.2824833,0.245202,886.2895424,C_43 H_50 O_20,C43H50O20,C_43 H_49 O_20,291,43,1.163,0.465,43,50,20,0,0,0,0,0,0
885.3178398,0.915567,886.3259278,C_44 H_54 O_19,C44H54O19,C_44 H_53 O_19,328,44,1.227,0.432,44,54,19,0,0,0,0,0,0
885.3541595,0.989638,886.3623131,C_45 H_58 O_18,C45H58O18,C_45 H_57 O_18,340,45,1.289,0.4,45,58,18,0,0,0,0,0,0
886.3223104,0.3429053,887.3292826,C_43 H_54 O_19 C13_1,C44H54O19,C_43 H_53 O_19 C13_1,328,44,1.227,0.432,43,54,19,0,0,0,0,0,1
887.1152728,0.8064304,888.1232655,C_38 H_32 O_25,C38H32O25,C_38 H_31 O_25,237,38,0.842,0.658,38,32,25,0,0,0,0,0,0
887.1305801,0.1714542,888.1380088,C_55 H_24 O_11 N_2,C55H24N2O11,C_55 H_23 O_11 N_2,11,55,0.436,0.2,55,24,11,2,0,0,0,0,0
887.1517468,0.7066707,888.1596509,C_39 H_36 O_24,C39H36O24,C_39 H_35 O_24,270,39,0.923,0.615,39,36,24,0,0,0,0,0,0
887.1670193,0.6882681,888.174907,C_43 H_36 O_21,C43H36O21,C_43 H_35 O_21,13,43,0.837,0.488,43,36,21,0,0,0,0,0,0
887.1882528,0.5708259,888.1960362,C_40 H_40 O_23,C40H40O23,C_40 H_39 O_23,278,40,1,0.575,40,40,23,0,0,0,0,0,0
887.2245945,0.6199395,888.2324216,C_41 H_44 O_22,C41H44O22,C_41 H_43 O_22,291,41,1.073,0.537,41,44,22,0,0,0,0,0,0
887.2609225,0.6845917,888.268807,C_42 H_48 O_21,C42H48O21,C_42 H_47 O_21,328,42,1.143,0.5,42,48,21,0,0,0,0,0,0
887.2970742,0.9475615,888.3051924,C_43 H_52 O_20,C43H52O20,C_43 H_51 O_20,340,43,1.209,0.465,43,52,20,0,0,0,0,0,0
887.3336153,0.772261,888.3415778,C_44 H_56 O_19,C44H56O19,C_44 H_55 O_19,355,44,1.273,0.432,44,56,19,0,0,0,0,0,0
888.1555436,0.2087694,889.1630057,C_38 H_36 O_24 C13_1,C39H36O24,C_38 H_35 O_24 C13_1,270,39,0.923,0.615,38,36,24,0,0,0,0,0,1
889.0950644,0.2126621,890.1025301,C_37 H_30 O_26,C37H30O26,C_37 H_29 O_26,270,37,0.811,0.703,37,30,26,0,0,0,0,0,0
889.110167,0.1909613,890.1172734,C_54 H_22 O_12 N_2,C54H22N2O12,C_54 H_21 O_12 N_2,7,54,0.407,0.222,54,22,12,2,0,0,0,0,0
889.131673,0.0381233,890.1389155,C_38 H_34 O_25,C38H34O25,C_38 H_33 O_25,278,38,0.895,0.658,38,34,25,0,0,0,0,0,0
889.1469419,0.0525044,890.1541716,C_42 H_34 O_22,C42H34O22,C_42 H_33 O_22,73,42,0.81,0.524,42,34,22,0,0,0,0,0,0
889.1681279,0.1162681,890.1753009,C_39 H_38 O_24,C39H38O24,C_39 H_37 O_24,291,39,0.974,0.615,39,38,24,0,0,0,0,0,0
889.1832116,0.0775115,890.190557,C_43 H_38 O_21,C43H38O21,C_43 H_37 O_21,77,43,0.884,0.488,43,38,21,0,0,0,0,0,0
889.2045717,0.1818747,890.2116862,C_40 H_42 O_23,C40H42O23,C_40 H_41 O_23,328,40,1.05,0.575,40,42,23,0,0,0,0,0,0
889.2409835,0.9216654,890.2490805,C_63 H_38 O_4 S_1,C63H38O4S,C_63 H_37 O_4 S_1,2,63,0.603,0.063,63,38,4,0,1,0,0,0,0
889.2555021,0.6169459,890.2633278,C_45 H_46 O_19,C45H46O19,C_45 H_45 O_19,102,45,1.022,0.422,45,46,19,0,0,0,0,0,0
889.2769341,0.2768936,890.284457,C_42 H_50 O_21,C42H50O21,C_42 H_49 O_21,355,42,1.19,0.5,42,50,21,0,0,0,0,0,0
889.3134313,0.1512567,890.3208424,C_43 H_54 O_20,C43H54O20,C_43 H_53 O_20,363,43,1.256,0.465,43,54,20,0,0,0,0,0,0
889.3495488,0.4521154,890.3572278,C_44 H_58 O_19,C44H58O19,C_44 H_57 O_19,361,44,1.318,0.432,44,58,19,0,0,0,0,0,0
890.1133756,0.0267113,891.1206283,C_53 H_22 O_12 N_2 C13_1,C54H22N2O12,C_53 H_21 O_12 N_2 C13_1,7,54,0.407,0.222,53,22,12,2,0,0,0,0,1
890.2452726,0.1276484,891.2524353,C_62 H_38 O_4 S_1 C13_1,C63H38O4S,C_62 H_37 O_4 S_1 C13_1,2,63,0.603,0.063,62,38,4,0,1,0,0,0,1
891.0904776,0.7881916,892.0970509,C_40 H_28 O_24,C40H28O24,C_40 H_27 O_24,73,40,0.7,0.6,40,28,24,0,0,0,0,0,0
891.1265929,0.4854171,892.1334362,C_41 H_32 O_23,C41H32O23,C_41 H_31 O_23,77,41,0.78,0.561,41,32,23,0,0,0,0,0,0
891.1479562,0.7477701,892.1545655,C_38 H_36 O_25,C38H36O25,C_38 H_35 O_25,328,38,0.947,0.658,38,36,25,0,0,0,0,0,0
891.1630874,0.6077987,892.1698216,C_42 H_36 O_22,C42H36O22,C_42 H_35 O_22,100,42,0.857,0.524,42,36,22,0,0,0,0,0,0
891.1842215,0.6131419,892.1909509,C_39 H_40 O_24,C39H40O24,C_39 H_39 O_24,340,39,1.026,0.615,39,40,24,0,0,0,0,0,0
891.1994808,0.6166564,892.206207,C_43 H_40 O_21,C43H40O21,C_43 H_39 O_21,102,43,0.93,0.488,43,40,21,0,0,0,0,0,0
891.2207228,0.7430847,892.2273362,C_40 H_44 O_23,C40H44O23,C_40 H_43 O_23,355,40,1.1,0.575,40,44,23,0,0,0,0,0,0
891.256933,0.546708,892.2637216,C_41 H_48 O_22,C41H48O22,C_41 H_47 O_22,363,41,1.171,0.537,41,48,22,0,0,0,0,0,0
891.2932101,0.4253959,892.300107,C_42 H_52 O_21,C42H52O21,C_42 H_51 O_21,361,42,1.238,0.5,42,52,21,0,0,0,0,0,0
891.3288122,0.4524629,892.3364924,C_43 H_56 O_20,C43H56O20,C_43 H_55 O_20,387,43,1.302,0.465,43,56,20,0,0,0,0,0,0
892.1302211,0.7909611,893.1367911,C_40 H_32 O_23 C13_1,C41H32O23,C_40 H_31 O_23 C13_1,77,41,0.78,0.561,40,32,23,0,0,0,0,0,1
893.1423244,0.5755603,894.1490862,C_41 H_34 O_23,C41H34O23,C_41 H_33 O_23,102,41,0.829,0.561,41,34,23,0,0,0,0,0,0
893.1633894,0.5036499,894.1702155,C_38 H_38 O_25,C38H38O25,C_38 H_37 O_25,355,38,1,0.658,38,38,25,0,0,0,0,0,0
893.1787631,0.6351519,894.1854716,C_42 H_38 O_22,C42H38O22,C_42 H_37 O_22,121,42,0.905,0.524,42,38,22,0,0,0,0,0,0
893.2001898,0.9678023,894.2066009,C_39 H_42 O_24,C39H42O24,C_39 H_41 O_24,363,39,1.077,0.615,39,42,24,0,0,0,0,0,0
893.2150932,0.5732366,894.221857,C_43 H_42 O_21,C43H42O21,C_43 H_41 O_21,132,43,0.977,0.488,43,42,21,0,0,0,0,0,0
893.2518168,0.9514323,894.2582424,C_44 H_46 O_20,C44H46O20,C_44 H_45 O_20,155,44,1.045,0.455,44,46,20,0,0,0,0,0,0
893.2725792,0.5412299,894.2793716,C_41 H_50 O_22,C41H50O22,C_41 H_49 O_22,387,41,1.22,0.537,41,50,22,0,0,0,0,0,0
893.2878262,0.5309511,894.2946278,C_45 H_50 O_19,C45H50O19,C_45 H_49 O_19,209,45,1.111,0.422,45,50,19,0,0,0,0,0,0
893.3091852,0.7879112,894.315757,C_42 H_54 O_21,C42H54O21,C_42 H_53 O_21,391,42,1.286,0.5,42,54,21,0,0,0,0,0,0
893.3453361,0.5256406,894.3521424,C_43 H_58 O_20,C43H58O20,C_43 H_57 O_20,376,43,1.349,0.465,43,58,20,0,0,0,0,0,0
895.1215135,0.4900066,896.1283509,C_40 H_32 O_24,C40H32O24,C_40 H_31 O_24,121,40,0.8,0.6,40,32,24,0,0,0,0,0,0
895.1418207,0.4273686,896.1494801,C_37 H_36 O_26,C37H36O26,C_37 H_35 O_26,363,37,0.973,0.703,37,36,26,0,0,0,0,0,0
895.1577707,0.346906,896.1647362,C_41 H_36 O_23,C41H36O23,C_41 H_35 O_23,132,41,0.878,0.561,41,36,23,0,0,0,0,0,0
895.178988,0.4451842,896.1858655,C_38 H_40 O_25,C38H40O25,C_38 H_39 O_25,361,38,1.053,0.658,38,40,25,0,0,0,0,0,0
895.193982,0.1526331,896.2011216,C_42 H_40 O_22,C42H40O22,C_42 H_39 O_22,155,42,0.952,0.524,42,40,22,0,0,0,0,0,0
895.2307034,0.5275597,896.237507,C_43 H_44 O_21,C43H44O21,C_43 H_43 O_21,209,43,1.023,0.488,43,44,21,0,0,0,0,0,0
895.2513153,0.0496386,896.2586362,C_40 H_48 O_23,C40H48O23,C_40 H_47 O_23,391,40,1.2,0.575,40,48,23,0,0,0,0,0,0
895.2671538,0.6001398,896.2738924,C_44 H_48 O_20,C44H48O20,C_44 H_47 O_20,229,44,1.091,0.455,44,48,20,0,0,0,0,0,0
895.287219,0.5870827,896.2950216,C_41 H_52 O_22,C41H52O22,C_41 H_51 O_22,376,41,1.268,0.537,41,52,22,0,0,0,0,0,0
895.3032289,0.2539287,896.3102778,C_45 H_52 O_19,C45H52O19,C_45 H_51 O_19,237,45,1.156,0.422,45,52,19,0,0,0,0,0,0
895.3246564,0.5866309,896.331407,C_42 H_56 O_21,C42H56O21,C_42 H_55 O_21,379,42,1.333,0.5,42,56,21,0,0,0,0,0,0
895.3393899,0.0035053,896.3466631,C_46 H_56 O_18,C46H56O18,C_46 H_55 O_18,270,46,1.217,0.391,46,56,18,0,0,0,0,0,0
896.1600791,0.8198359,897.1680911,C_40 H_36 O_23 C13_1,C41H36O23,C_40 H_35 O_23 C13_1,132,41,0.878,0.561,40,36,23,0,0,0,0,0,1
897.0997684,0.6353741,898.1076155,C_39 H_30 O_25,C39H30O25,C_39 H_29 O_25,132,39,0.769,0.641,39,30,25,0,0,0,0,0,0
897.1207084,0.8460943,898.1287447,C_36 H_34 O_27,C36H34O27,C_36 H_33 O_27,361,36,0.944,0.75,36,34,27,0,0,0,0,0,0
897.1361965,0.5877936,898.1440009,C_40 H_34 O_24,C40H34O24,C_40 H_33 O_24,155,40,0.85,0.6,40,34,24,0,0,0,0,0,0
897.1573526,0.5579244,898.1651301,C_37 H_38 O_26,C37H38O26,C_37 H_37 O_26,387,37,1.027,0.703,37,38,26,0,0,0,0,0,0
897.1727738,0.3740687,898.1803862,C_41 H_38 O_23,C41H38O23,C_41 H_37 O_23,209,41,0.927,0.561,41,38,23,0,0,0,0,0,0
897.1944825,0.2710694,898.2015155,C_38 H_42 O_25,C38H42O25,C_38 H_41 O_25,391,38,1.105,0.658,38,42,25,0,0,0,0,0,0
897.2088262,0.7447896,898.2167716,C_42 H_42 O_22,C42H42O22,C_42 H_41 O_22,229,42,1,0.524,42,42,22,0,0,0,0,0,0
897.2457235,0.1749028,898.253157,C_43 H_46 O_21,C43H46O21,C_43 H_45 O_21,237,43,1.07,0.488,43,46,21,0,0,0,0,0,0
897.2661702,0.9346341,898.2742862,C_40 H_50 O_23,C40H50O23,C_40 H_49 O_23,379,40,1.25,0.575,40,50,23,0,0,0,0,0,0
897.2818135,0.5036541,898.2895424,C_44 H_50 O_20,C44H50O20,C_44 H_49 O_20,270,44,1.136,0.455,44,50,20,0,0,0,0,0,0
897.3181294,0.5810044,898.3259278,C_45 H_54 O_19,C45H54O19,C_45 H_53 O_19,278,45,1.2,0.422,45,54,19,0,0,0,0,0,0
897.3542364,0.8908852,898.3623131,C_46 H_58 O_18,C46H58O18,C_46 H_57 O_18,291,46,1.261,0.391,46,58,18,0,0,0,0,0,0
898.1396184,0.5125814,899.1473557,C_39 H_34 O_24 C13_1,C40H34O24,C_39 H_33 O_24 C13_1,155,40,0.85,0.6,39,34,24,0,0,0,0,0,1
899.1151659,0.3447886,900.1227527,C_52 H_24 O_14 N_2,C52H24N2O14,C_52 H_23 O_14 N_2,4,52,0.462,0.269,52,24,14,2,0,0,0,0,0
899.1516254,0.8321131,900.1596509,C_40 H_36 O_24,C40H36O24,C_40 H_35 O_24,229,40,0.9,0.6,40,36,24,0,0,0,0,0,0
899.18806,0.7773824,900.1960362,C_41 H_40 O_23,C41H40O23,C_41 H_39 O_23,237,41,0.976,0.561,41,40,23,0,0,0,0,0,0
899.2243757,0.8547544,900.2324216,C_42 H_44 O_22,C42H44O22,C_42 H_43 O_22,270,42,1.048,0.524,42,44,22,0,0,0,0,0,0
900.1179391,0.9898358,901.1261075,C_51 H_24 O_14 N_2 C13_1,C52H24N2O14,C_51 H_23 O_14 N_2 C13_1,4,52,0.462,0.269,51,24,14,2,0,0,0,0,1
901.1310975,0.0318743,902.1384027,C_52 H_26 O_14 N_2,C52H26N2O14,C_52 H_25 O_14 N_2,2,52,0.5,0.269,52,26,14,2,0,0,0,0,0
901.1458929,0.5426163,902.1536588,C_56 H_26 O_11 N_2,C56H26N2O11,C_56 H_25 O_11 N_2,11,56,0.464,0.196,56,26,11,2,0,0,0,0,0
901.1671786,0.9375138,902.1753009,C_40 H_38 O_24,C40H38O24,C_40 H_37 O_24,270,40,0.95,0.6,40,38,24,0,0,0,0,0,0
901.2036641,0.8265728,902.2116862,C_41 H_42 O_23,C41H42O23,C_41 H_41 O_23,278,41,1.024,0.561,41,42,23,0,0,0,0,0,0
901.2402904,0.5594872,902.2480716,C_42 H_46 O_22,C42H46O22,C_42 H_45 O_22,291,42,1.095,0.524,42,46,22,0,0,0,0,0,0
901.3129706,0.6597824,902.3208424,C_44 H_54 O_20,C44H54O20,C_44 H_53 O_20,340,44,1.227,0.455,44,54,20,0,0,0,0,0,0
901.3492771,0.747137,902.3572278,C_45 H_58 O_19,C45H58O19,C_45 H_57 O_19,355,45,1.289,0.422,45,58,19,0,0,0,0,0,0
902.1339346,0.605087,903.1417575,C_51 H_26 O_14 N_2 C13_1,C52H26N2O14,C_51 H_25 O_14 N_2 C13_1,2,52,0.5,0.269,51,26,14,2,0,0,0,0,1
902.1503267,0.6527166,903.1570137,C_55 H_26 O_11 N_2 C13_1,C56H26N2O11,C_55 H_25 O_11 N_2 C13_1,11,56,0.464,0.196,55,26,11,2,0,0,0,0,1
903.1108577,0.050854,904.1181801,C_38 H_32 O_26,C38H32O26,C_38 H_31 O_26,270,38,0.842,0.684,38,32,26,0,0,0,0,0,0
903.1257599,0.1248212,904.1329234,C_55 H_24 O_12 N_2,C55H24N2O12,C_55 H_23 O_12 N_2,7,55,0.436,0.218,55,24,12,2,0,0,0,0,0
903.1475276,0.2638011,904.1545655,C_39 H_36 O_25,C39H36O25,C_39 H_35 O_25,278,39,0.923,0.641,39,36,25,0,0,0,0,0,0
903.1627446,0.2205614,904.1698216,C_43 H_36 O_22,C43H36O22,C_43 H_35 O_22,73,43,0.837,0.512,43,36,22,0,0,0,0,0,0
903.1835289,0.1609074,904.1909509,C_40 H_40 O_24,C40H40O24,C_40 H_39 O_24,291,40,1,0.6,40,40,24,0,0,0,0,0,0
